Id,SalePrice
1878,207498.74331094188
1879,129912.10272830857
1880,140314.07488312954
1881,225783.93783097697
1882,261865.94958610993
1883,199215.9888496461
1884,215373.02735987058
1885,244514.8681433652
1886,298412.91378060955
1887,204546.8686195139
1888,253243.82160777473
1889,167246.51929300142
1890,124667.68868552441
1891,132206.66602920613
1892,98651.57083318105
1893,129115.05964132698
1894,143216.99550229512
1895,149823.93167803832
1896,126679.91837957068
1897,89284.66897911415
1898,115426.34187747445
1899,135565.75888725187
1900,129428.0186590834
1901,155718.04190327344
1902,134025.19150148117
1903,199317.43055219765
1904,116239.00349537008
1905,179151.51271947502
1906,156892.40510682878
1907,197973.45807007252
1908,121359.17255563512
1909,139949.85162478493
1910,127479.33862112561
1911,195019.80672045323
1912,403287.8861175097
1913,164998.4689526849
1914,80020.88668394713
1915,285892.1404938966
1916,59140.399001086786
1917,250503.09834833595
1918,142447.437585691
1919,167170.87219887128
1920,158510.50497398913
1921,384171.96716442483
1922,323684.6571903694
1923,232106.8417934888
1924,212392.41848892628
1925,219403.28856398768
1926,364202.7222279988
1927,142006.5228071571
1928,162318.4991398624
1929,126555.44841986345
1930,131316.1740539622
1931,136853.14100704517
1932,145775.51096704815
1933,171422.7549439181
1934,179436.731829524
1935,165303.35185997334
1936,180893.95892069227
1937,184139.91573761724
1938,175130.336387058
1939,257505.03306174368
1940,196204.03274071464
1941,171990.0506876126
1942,192164.8019841119
1943,202788.47411710225
1944,326404.00061221863
1945,347937.3202525691
1946,146994.39466453594
1947,304592.53608385456
1948,162249.44584774884
1949,252642.27635717194
1950,199833.34095915014
1951,272292.1790353898
1952,241717.9990277502
1953,169917.14991902126
1954,202042.65563556063
1955,145553.7425363162
1956,322077.34706023807
1957,168243.7438950605
1958,297388.59897618025
1959,154658.08138003756
1960,119645.81003613507
1961,117459.15808329731
1962,102201.62761691451
1963,110598.05653890793
1964,105122.25604203524
1965,141275.65830298743
1966,153808.39376592275
1967,284557.77832773636
1968,384344.97087629244
1969,365330.47252761945
1970,465998.60785625374
1971,475934.547402458
1972,356747.5612033243
1973,254345.3421174025
1974,302845.50616360694
1975,461701.29205285065
1976,266341.04631947016
1977,410600.04306946904
1978,378874.0070674874
1979,334985.1225642617
1980,210717.49205861182
1981,356293.38823542546
1982,214573.48112248458
1983,214873.0846205495
1984,171863.6454973107
1985,200679.99115112942
1986,201747.669528008
1987,181045.44738702633
1988,175201.97874399516
1989,196795.14137317406
1990,220321.4289696856
1991,208588.78377821666
1992,231190.19105810372
1993,172215.05882055938
1994,241091.36165677433
1995,188337.10749852975
1996,283833.2002637521
1997,336482.2675775985
1998,297588.28078346245
1999,243463.46744494452
2000,327021.3051566528
2001,256531.02382162787
2002,265350.6629406658
2003,258793.05705703894
2004,248511.6561894166
2005,239037.51561702538
2006,213259.70709087263
2007,265346.9603901832
2008,185923.26250442505
2009,187901.081569
2010,202611.41379332304
2011,147886.7753650582
2012,179834.63091838005
2013,175063.28648417152
2014,185405.07670466029
2015,200904.50595762397
2016,183714.38680935782
2017,190954.03014471062
2018,116974.77506406633
2019,127822.1296689738
2020,114269.1335273584
2021,97426.92369510462
2022,182387.52939041352
2023,144890.50097305805
2024,252648.20043781656
2025,330129.7704930117
2026,179829.08377073912
2027,139221.67654201496
2028,170215.850549091
2029,147216.38106778054
2030,268453.1888099574
2031,233432.51533302627
2032,246167.30896333366
2033,258963.6657680471
2034,159965.73078796949
2035,215812.35793686355
2036,194229.3649838918
2037,194793.03158806896
2038,276678.1646332413
2039,206821.56725836295
2040,265111.02161431423
2041,297110.3678639145
2042,202369.2274946651
2043,173154.7159628143
2044,170282.6910767432
2045,225210.273481899
2046,164724.11280923683
2047,156338.00039069788
2048,129019.0563675094
2049,155654.02106772314
2050,188390.15944356442
2051,88020.52980278425
2052,118634.89350416025
2053,144021.56847873842
2054,92648.37550088587
2055,166400.7707444299
2056,140543.14799158534
2057,118903.74990219397
2058,226524.41385920637
2059,113455.27675622719
2060,165186.653618017
2061,182457.28636713533
2062,123526.77609064734
2063,115149.06060921289
2064,136469.52826904185
2065,120139.3515112402
2066,170703.49571309338
2067,104893.07190715417
2068,158067.4165043837
2069,85997.46126435415
2070,120676.23441720926
2071,88373.33818442276
2072,140736.25656426532
2073,136819.7034853108
2074,181808.59653304785
2075,141783.0965292602
2076,109183.45137701352
2077,140858.69837982574
2078,117459.33306969376
2079,145383.91622905902
2080,133298.94906723613
2081,126548.09629590114
2082,139705.31587771868
2083,149601.07711985873
2084,115630.21853334429
2085,127082.68362573779
2086,120606.27137630129
2087,147602.25986877712
2088,92895.61668935897
2089,76362.15430501531
2090,131056.9664286877
2091,110814.4635395152
2092,140089.01551468982
2093,132944.24167575853
2094,111623.7817852749
2095,135666.26344410836
2096,83446.10739909249
2097,100035.34546176875
2098,157527.8788805478
2099,59675.928849107266
2100,73102.5674847541
2101,107072.60142393387
2102,139648.60752811685
2103,97983.52122482932
2104,127734.92832366202
2105,123264.33645703761
2106,56579.47206979026
2107,197721.12809474955
2108,126983.50605716922
2109,117439.24492921281
2110,120513.37232339663
2111,149967.1843640866
2112,129295.23854245232
2113,125118.83783747307
2114,121587.12508302304
2115,161648.9041300401
2116,118066.45998966809
2117,145354.74682883266
2118,122898.20988695591
2119,122304.95277218687
2120,107129.51642561372
2121,76941.962280316
2122,114267.86508568889
2123,83669.24749567398
2124,161364.91644331074
2125,133091.9607565388
2126,134249.95108902984
2127,171886.01689976658
2128,141930.4474233691
2129,94558.65921560905
2130,131957.55296657042
2131,169742.06596753662
2132,124142.08408285209
2133,128119.06907162056
2134,102853.31862674275
2135,81959.79184133178
2136,90662.6693294423
2137,111193.46594036956
2138,137651.68515487635
2139,151573.40524841912
2140,136904.8302066419
2141,145181.8010060816
2142,127800.32658080358
2143,136979.63382622195
2144,99217.9307263522
2145,136678.92260766044
2146,169932.1243392217
2147,121564.74302467825
2148,155263.77294249117
2149,157351.39440112418
2150,224425.11664986107
2151,108687.81392264948
2152,180013.48681259557
2153,159775.22784677078
2154,114764.79622376499
2155,142562.28083506526
2156,264202.3533038271
2157,223656.14840388592
2158,226989.21093380847
2159,205774.1785118232
2160,169020.69342588566
2161,251676.84840748535
2162,376029.7126926736
2163,346702.4298677218
2164,240691.75750523742
2165,182599.06998599894
2166,156260.57405683835
2167,195626.555176418
2168,199118.95193067074
2169,193602.25586786043
2170,211140.3419855223
2171,158532.93498534476
2172,130339.40908876384
2173,170035.0580265829
2174,248521.88803639254
2175,276103.78295507946
2176,299695.6432992203
2177,251082.47104745405
2178,218727.35267141878
2179,144108.2110624004
2180,187768.1813647051
2181,209076.469041958
2182,248464.75974751465
2183,200638.5141857507
2184,114529.47849723403
2185,127743.12752500396
2186,153799.6984316301
2187,156066.7226101432
2188,164187.7268330159
2189,309979.88059722114
2190,75690.54533127474
2191,82660.35667575758
2192,89209.55342921005
2193,100898.73315568948
2194,98172.79163890771
2195,103140.62217583707
2196,94862.25193346932
2197,117658.5215209973
2198,155419.63691176218
2199,159527.2823207839
2200,127298.85283529297
2201,135350.5585000619
2202,176553.80844438306
2203,106680.25514123144
2204,164041.31101923416
2205,108608.14190717651
2206,122077.1710056062
2207,147589.15911364192
2208,236808.76145949156
2209,190209.01835392925
2210,121182.08866666387
2211,121354.9521111378
2212,128371.92309085543
2213,115140.18580427156
2214,141630.3143864159
2215,100348.01118794177
2216,155425.17154437402
2217,52584.74161431958
2218,100473.30466092315
2219,87586.55001248512
2220,101687.0313760673
2221,285664.9427811223
2222,220205.3302279633
2223,336124.6710978953
2224,221926.48817174436
2225,127472.5791648609
2226,161309.49887421099
2227,192401.81912374243
2228,262517.72880905634
2229,222018.2647121464
2230,153246.24783396244
2231,204696.08848214947
2232,185906.62468566623
2233,185730.24665233205
2234,237861.66944626713
2235,213891.9091624724
2236,267500.9993177602
2237,335406.86991434835
2238,195109.47068714522
2239,130144.63311335589
2240,159708.15182573695
2241,139218.1970887473
2242,130981.2890845573
2243,123116.3127537859
2244,99891.67835615398
2245,93093.04618960603
2246,149720.16620874673
2247,116141.42577546644
2248,128075.99957781912
2249,123484.54873644003
2250,140563.8920179443
2251,154822.38141416712
2252,185617.639620353
2253,150717.99735778105
2254,165320.17584633487
2255,180080.41809471304
2256,174166.96813714877
2257,214869.08624887277
2258,175687.919776237
2259,174187.5839440405
2260,150223.56126450942
2261,174060.8485514349
2262,198534.2796472915
2263,321892.6324651021
2264,487790.00817386893
2265,168326.99166847774
2266,283155.53115360736
2267,352821.4227575947
2268,408861.107240575
2269,156942.61048654027
2270,191126.58102288522
2271,228990.61836134412
2272,196058.8373959847
2273,179423.20874665404
2274,172000.0908960887
2275,164109.76647345562
2276,191979.2163966238
2277,189018.86583975193
2278,156896.53683983782
2279,115272.32798544085
2280,130549.88127625022
2281,170297.50048127703
2282,181400.9529139254
2283,107031.19601614571
2284,126795.17193027814
2285,156286.35334556847
2286,125831.48258862681
2287,351933.73090840754
2288,301834.8587188799
2289,307695.15896000504
2290,457936.87726744305
2291,362954.7883771117
2292,403999.60356367327
2293,473626.5099329629
2294,411034.7124321053
2295,465825.29923328967
2296,290103.83476077253
2297,298928.97303803446
2298,331965.30898179964
2299,372108.9494990632
2300,326198.64848818973
2301,268942.88728970534
2302,235840.60089669508
2303,257139.97201336198
2304,255197.6811511854
2305,182411.37626853946
2306,172430.61969492125
2307,181667.14355842018
2308,226725.52029951906
2309,272231.2263979342
2310,217776.0761764945
2311,193379.32640131642
2312,176199.59718834682
2313,175301.81131182905
2314,180507.17848234883
2315,175859.76027573476
2316,200052.864730865
2317,182520.02758046074
2318,178120.8764116338
2319,182011.71748728564
2320,199594.08401952713
2321,219268.33364649533
2322,191047.0962371276
2323,171983.53327071082
2324,156902.9360290411
2325,220726.27445944792
2326,157393.35605467332
2327,211270.9149384798
2328,214533.4930745848
2329,185832.7894813911
2330,183659.14136710003
2331,319880.41840664827
2332,408469.5075040975
2333,296881.1725975714
2334,269610.3174311159
2335,267828.5132751506
2336,307848.91069748934
2337,213836.2750425231
2338,246709.60841611234
2339,238246.88966837566
2340,408191.3054568064
2341,222363.37790097253
2342,235346.83790952695
2343,214836.00388195115
2344,238665.85166542284
2345,244892.83787175405
2346,213205.72466280832
2347,199269.1840640704
2348,224092.12783219267
2349,173083.19090197847
2350,276103.8975616895
2351,261086.05683107345
2352,268040.7283236331
2353,270544.54279321386
2354,139324.4226101705
2355,161582.96429488077
2356,156786.28453385478
2357,212459.23989069
2358,191169.02766635537
2359,134848.82495444632
2360,115916.62664940194
2361,145277.88120298428
2362,270801.47254149657
2363,134557.83621102347
2364,161454.34380715527
2365,208987.54476152375
2366,197182.94028330842
2367,239755.64637996492
2368,225846.8081373813
2369,243218.33766246456
2370,146215.16065555246
2371,157098.2565294911
2372,190989.54959510232
2373,254788.61228419875
2374,289159.2789220729
2375,226332.7303047046
2376,285022.1129123498
2377,343828.58303266496
2378,154596.26977482266
2379,200916.5859526258
2380,150770.8672935949
2381,159567.80087251676
2382,224051.52688763628
2383,217553.25898014885
2384,244950.02746841707
2385,159771.20376655922
2386,130303.14076355104
2387,134308.94046567776
2388,114624.92269601898
2389,124354.96682488729
2390,134311.37091123528
2391,139104.24009988364
2392,126660.0615877956
2393,167793.27849598488
2394,137408.69181466333
2395,208528.8364295398
2396,146573.23156255216
2397,219029.98187712074
2398,125775.3812101899
2399,55123.40987723413
2400,71765.32939070222
2401,120034.70091806716
2402,136260.99398374074
2403,149845.78885763988
2404,149725.90125023964
2405,146657.540605041
2406,140274.8477625946
2407,130018.37476582758
2408,148860.3805113467
2409,125684.57992530386
2410,180424.57115868843
2411,112078.13350761525
2412,151401.89445622067
2413,129513.98610753057
2414,154334.3684159774
2415,142557.2632318829
2416,133816.9473257019
2417,141619.94712944084
2418,136930.93197592537
2419,125262.14936272403
2420,109509.2010277549
2421,147089.9588566172
2422,117643.17031946075
2423,130550.2529681822
2424,167160.0701068987
2425,214449.58877821022
2426,125058.46271863667
2427,131772.3789245139
2428,147105.36232012094
2429,113068.35490915256
2430,132524.07854171807
2431,93749.56888064716
2432,133890.42698355488
2433,134429.3588204365
2434,124124.85485749197
2435,138268.3477551877
2436,94737.44745924618
2437,108094.23053990141
2438,112814.59482165166
2439,106779.102530173
2440,126965.46414487716
2441,95696.83048930124
2442,100200.72612327576
2443,137516.60704507947
2444,129234.1977154141
2445,92198.68924914248
2446,154297.3462924123
2447,192152.25538097546
2448,125306.92691541022
2449,120299.34919296832
2450,157745.73434966235
2451,119258.40271110673
2452,194967.56696614393
2453,94468.66631433705
2454,120363.65936324518
2455,111711.46533871681
2456,137524.58009457262
2457,130268.17703473917
2458,124560.45988772358
2459,115416.94420383417
2460,131276.99676293516
2461,135127.82714133305
2462,139054.19355302327
2463,126628.69494954114
2464,191753.02126256857
2465,149369.56739493413
2466,105238.0257972441
2467,140546.30957367452
2468,71722.17268784883
2469,72907.62320437367
2470,192422.70256084498
2471,209597.36418307456
2472,164619.06288305766
2473,105238.24840056441
2474,60439.9302416206
2475,225053.14298692235
2476,105253.12259388954
2477,116217.54721398395
2478,150892.02697414433
2479,103367.45818971498
2480,146048.0036913535
2481,116222.7234802875
2482,117027.30829120583
2483,113662.25918246432
2484,125011.18432975412
2485,128255.88511793841
2486,143533.95522760588
2487,154086.93473409492
2488,149078.08926353214
2489,147602.70377555033
2490,139152.08409117386
2491,87029.93097684975
2492,180368.0652769345
2493,148097.95613142353
2494,164602.3064892372
2495,112242.7671036662
2496,241199.13937356448
2497,164198.50408367478
2498,103555.17738098255
2499,87493.13132310164
2500,131161.4705484345
2501,146829.32795951545
2502,147519.02585637826
2503,102111.83132062078
2504,203773.1677863026
2505,204454.81493158828
2506,261748.59877154572
2507,309215.0784406988
2508,262003.55831163804
2509,231773.08234986174
2510,230816.71438671523
2511,186301.15945276682
2512,205264.06887866178
2513,210461.47130579685
2514,225251.56330037388
2515,147493.3259723774
2516,170288.01854690458
2517,147147.86681198786
2518,150687.31825837772
2519,213525.9429286224
2520,209187.49932544952
2521,195087.67813107427
2522,213057.916086125
2523,116000.4334332768
2524,131807.2838963939
2525,146524.48254241107
2526,133923.44485729962
2527,117955.76307193145
2528,132120.91670015964
2529,126714.81908768225
2530,126380.77439814882
2531,230658.0541186654
2532,216825.52609310695
2533,202912.91049336686
2534,244029.00769257953
2535,295492.06799491297
2536,225088.68491680708
2537,222467.28994096004
2538,183651.70018704314
2539,178813.0031972786
2540,186453.20251939114
2541,179782.83595869888
2542,165196.97334008655
2543,113336.79141363599
2544,129697.2258402556
2545,137595.72944907786
2546,151646.53544488692
2547,146025.18080895024
2548,169260.9102026675
2549,158005.06810906506
2550,264576.1503533826
2551,138183.42920291587
2552,132228.0803599058
2553,75146.76062965962
2554,117853.85913846659
2555,115354.4767710374
2556,94800.85709038834
2557,98224.19941453956
2558,153764.8582258663
2559,120503.89564008519
2560,123927.14696277549
2561,123366.01905921886
2562,126227.5648925718
2563,140793.62028170208
2564,177523.19719505194
2565,105335.40050669908
2566,141983.168107399
2567,121164.38727115713
2568,180286.97468315967
2569,194824.22762017325
2570,123259.28754194069
2571,175012.35669568455
2572,158596.93646233322
2573,222659.91353103323
2574,239841.089722301
2575,144916.262510286
2576,147763.13286279395
2577,129261.03702468793
2578,102114.73626024085
2579,81149.2865534736
2580,113830.81174621622
2581,118700.223611535
2582,120861.22081282703
2583,233454.76880785104
2584,177456.92940783908
2585,185943.71584300828
2586,206637.7132970816
2587,195783.2534405171
2588,145625.66285176246
2589,147482.40860071275
2590,202513.3867086671
2591,233225.29164815898
2592,239268.49477463053
2593,256534.31039420058
2594,203738.84166410618
2595,200834.21833813575
2596,313462.444846903
2597,209385.0753474228
2598,263664.52224285563
2599,389086.2353258383
2600,181417.43135442986
2601,143538.23407116518
2602,89112.59451023741
2603,89229.68110468528
2604,98984.42608876067
2605,96633.20151764371
2606,136530.78929867505
2607,181538.2477524754
2608,209628.07532724127
2609,163281.72537497547
2610,116820.56909389442
2611,120939.3290684848
2612,153222.2695258301
2613,135930.11913127045
2614,132307.27567595599
2615,147845.5309041256
2616,133586.589946569
2617,170848.19427305835
2618,181892.93627429314
2619,213544.22368280627
2620,173119.65270481873
2621,179354.97234520345
2622,183364.3590024044
2623,252499.38735354846
2624,283105.6404013873
2625,282831.8128761872
2626,170756.72117428674
2627,172462.39280031764
2628,431111.49841482413
2629,535617.6955255122
2630,371020.4800301075
2631,482904.9996596678
2632,431290.6185462876
2633,299150.9588926744
2634,358650.9314322504
2635,156418.27376473264
2636,190380.42642654612
2637,180565.9044906878
2638,258021.69268001028
2639,186406.82003337552
2640,158064.66808640468
2641,103444.00512785233
2642,183305.1908798959
2643,114875.58066411223
2644,133194.6915540007
2645,117755.55487285362
2646,98177.55043015652
2647,108256.23074790985
2648,135569.89177099906
2649,155546.65110427432
2650,156341.16203161978
2651,135676.6144509399
2652,492566.5928864291
2653,260881.68176527496
2654,285924.8293476479
2655,337655.85108746385
2656,322406.6209915801
2657,347381.48324444296
2658,321475.2949324343
2659,361150.0564446963
2660,371042.32339522365
2661,346897.02503746824
2662,325505.00843859214
2663,262640.4716072396
2664,259662.61007644804
2665,324471.3744437114
2666,307807.52772884513
2667,173332.87732340817
2668,185346.36078903047
2669,188532.2938872078
2670,291980.2165207072
2671,185620.87525719468
2672,199792.2136813294
2673,192591.38463337003
2674,195123.85619312158
2675,183371.6786760614
2676,189269.5967210748
2677,196442.35734235073
2678,268780.56786535855
2679,247622.703453765
2680,275759.0801087281
2681,389664.7730922536
2682,315849.16786547325
2683,457715.1395232035
2684,301868.11953421636
2685,321874.31066426844
2686,249432.73674166668
2687,299253.2762044342
2688,238499.76688236944
2689,207872.3174679182
2690,491420.35387817107
2691,186251.32684103606
2692,138962.88906118818
2693,209789.5633198713
2694,140642.4479870976
2695,200096.90589749216
2696,186775.03618338992
2697,191491.27361869736
2698,188836.50475663354
2699,172818.53670766755
2700,159621.98496486642
2701,158039.95447557545
2702,120975.16645784897
2703,144206.34271561386
2704,141888.94717194868
2705,120256.85194169074
2706,123065.27844775621
2707,128900.78484362688
2708,137232.74386951004
2709,116321.33824162037
2710,126181.92945816943
2711,253790.20060183486
2712,354923.3755989988
2713,168575.7293616327
2714,143708.7731767018
2715,159856.6664326274
2716,136470.96103833907
2717,167855.4499294097
2718,231643.89024182255
2719,140741.20906605927
2720,179917.05785911734
2721,132010.7685591657
2722,173945.05366854017
2723,147775.23572793248
2724,122947.05044828812
2725,125698.55807575452
2726,144011.69914705085
2727,160580.59981619872
2728,173401.86436667404
2729,149706.7029808659
2730,154322.93335936262
2731,122798.93467224676
2732,131918.589303643
2733,159793.09641578456
2734,153645.93643796595
2735,130684.03535136719
